PeriodEnd,PeriodStart,Period,AirTemp,Dhi,Dni,Ghi,WindDirection10m,WindSpeed10m,lat,lon
2021-08-22T10:00:00Z,2021-08-22T09:00:00Z,PT60M,22.3,12,189,32,156,5.5,0,20.9
2021-08-22T11:00:00Z,2021-08-22T10:00:00Z,PT60M,20.1,0,0,0,157,5.5,0,21.8
2021-08-22T12:00:00Z,2021-08-22T11:00:00Z,PT60M,18.7,0,0,0,154,5.8,0,23.3
2021-08-22T13:00:00Z,2021-08-22T12:00:00Z,PT60M,17.8,0,0,0,149,6.1,0,24.8
2021-08-22T14:00:00Z,2021-08-22T13:00:00Z,PT60M,17,0,0,0,144,6.6,0,26.1
2021-08-22T15:00:00Z,2021-08-22T14:00:00Z,PT60M,16.3,0,0,0,140,7.2,0,27.2
2021-08-22T16:00:00Z,2021-08-22T15:00:00Z,PT60M,15.6,0,0,0,136,7.5,0,28.3
2021-08-22T17:00:00Z,2021-08-22T16:00:00Z,PT60M,14.9,0,0,0,131,7.4,0,28.8
2021-08-22T18:00:00Z,2021-08-22T17:00:00Z,PT60M,14.3,0,0,0,127,7.3,0,28.8
2021-08-22T19:00:00Z,2021-08-22T18:00:00Z,PT60M,13.6,0,0,0,125,7.4,0,28.8
2021-08-22T20:00:00Z,2021-08-22T19:00:00Z,PT60M,13,0,0,0,123,7.4,0,28.2
2021-08-22T21:00:00Z,2021-08-22T20:00:00Z,PT60M,12.5,0,0,0,121,7.6,0,27.1
2021-08-22T22:00:00Z,2021-08-22T21:00:00Z,PT60M,12.1,0,0,0,120,7.8,0,26
2021-08-22T23:00:00Z,2021-08-22T22:00:00Z,PT60M,12.1,18,56,22,115,8,0,24.9
2021-08-23T00:00:00Z,2021-08-22T23:00:00Z,PT60M,12.9,104,14,107,106,9.2,0,23.7
2021-08-23T01:00:00Z,2021-08-23T00:00:00Z,PT60M,14.5,171,0,171,99,10.4,0,22.5
2021-08-23T02:00:00Z,2021-08-23T01:00:00Z,PT60M,16.5,349,121,425,95,10.6,0,21.9
2021-08-23T03:00:00Z,2021-08-23T02:00:00Z,PT60M,18.5,416,3,418,93,10.4,0,21.8
2021-08-23T04:00:00Z,2021-08-23T03:00:00Z,PT60M,20.2,429,113,518,91,9.8,0,21.8
2021-08-23T05:00:00Z,2021-08-23T04:00:00Z,PT60M,21.6,176,779,790,90,8.8,0,21.6
2021-08-23T06:00:00Z,2021-08-23T05:00:00Z,PT60M,22.7,98,902,758,89,8,0,21.3
2021-08-23T07:00:00Z,2021-08-23T06:00:00Z,PT60M,23.4,71,910,632,88,7.6,0,21
2021-08-23T08:00:00Z,2021-08-23T07:00:00Z,PT60M,23.2,63,834,443,87,7.5,0,21
2021-08-23T09:00:00Z,2021-08-23T08:00:00Z,PT60M,22.5,47,666,222,87,7.1,0,21.3
2021-08-23T10:00:00Z,2021-08-23T09:00:00Z,PT60M,20.6,13,173,32,90,6.1,0,21.6
2021-08-23T11:00:00Z,2021-08-23T10:00:00Z,PT60M,18.8,0,0,0,96,5.6,0,22.1
2021-08-23T12:00:00Z,2021-08-23T11:00:00Z,PT60M,17.8,0,0,0,97,6.4,0,23
2021-08-23T13:00:00Z,2021-08-23T12:00:00Z,PT60M,16.4,0,0,0,95,6.6,0,23.9
2021-08-23T14:00:00Z,2021-08-23T13:00:00Z,PT60M,15.2,0,0,0,93,6.3,0,24.7
2021-08-23T15:00:00Z,2021-08-23T14:00:00Z,PT60M,14.3,0,0,0,92,6.3,0,25.4
2021-08-23T16:00:00Z,2021-08-23T15:00:00Z,PT60M,13.5,0,0,0,91,6.4,0,26.1
2021-08-23T17:00:00Z,2021-08-23T16:00:00Z,PT60M,12.9,0,0,0,94,6.7,0,26.4
2021-08-23T18:00:00Z,2021-08-23T17:00:00Z,PT60M,12.1,0,0,0,97,6.8,0,26.3
2021-08-23T19:00:00Z,2021-08-23T18:00:00Z,PT60M,11.4,0,0,0,97,7,0,26.3
2021-08-23T20:00:00Z,2021-08-23T19:00:00Z,PT60M,10.9,0,0,0,95,7.3,0,25.9
2021-08-23T21:00:00Z,2021-08-23T20:00:00Z,PT60M,10.4,0,0,0,93,7.3,0,25.1
2021-08-23T22:00:00Z,2021-08-23T21:00:00Z,PT60M,9.9,0,0,0,94,7.3,0,24.3
2021-08-23T23:00:00Z,2021-08-23T22:00:00Z,PT60M,9.8,13,151,29,95,7.3,0,23.4
2021-08-24T00:00:00Z,2021-08-23T23:00:00Z,PT60M,11.2,120,192,160,92,8.1,0,22.5
2021-08-24T01:00:00Z,2021-08-24T00:00:00Z,PT60M,14.1,219,285,350,89,9.1,0,21.6
2021-08-24T02:00:00Z,2021-08-24T01:00:00Z,PT60M,17,162,679,585,86,9.2,0,21.2
2021-08-24T03:00:00Z,2021-08-24T02:00:00Z,PT60M,19.5,338,373,611,84,8.6,0,21.3
2021-08-24T04:00:00Z,2021-08-24T03:00:00Z,PT60M,21.4,86,951,839,83,8,0,21.4
2021-08-24T05:00:00Z,2021-08-24T04:00:00Z,PT60M,22.8,83,958,842,82,7.3,0,21.3
2021-08-24T06:00:00Z,2021-08-24T05:00:00Z,PT60M,23.9,79,944,772,81,6.5,0,21
2021-08-24T07:00:00Z,2021-08-24T06:00:00Z,PT60M,24.4,67,921,638,86,5.9,0,20.8
2021-08-24T08:00:00Z,2021-08-24T07:00:00Z,PT60M,24.3,58,854,449,92,5.8,0,20.6
2021-08-24T09:00:00Z,2021-08-24T08:00:00Z,PT60M,23.6,44,700,227,95,5.7,0,20.5
2021-08-24T10:00:00Z,2021-08-24T09:00:00Z,PT60M,21.1,12,199,34,100,5.2,0,20.4
2021-08-24T11:00:00Z,2021-08-24T10:00:00Z,PT60M,18.3,0,0,0,108,5,0,20.3
2021-08-24T12:00:00Z,2021-08-24T11:00:00Z,PT60M,16.9,0,0,0,110,5.3,0,20.4
2021-08-24T13:00:00Z,2021-08-24T12:00:00Z,PT60M,15.9,0,0,0,106,5.3,0,20.4
2021-08-24T14:00:00Z,2021-08-24T13:00:00Z,PT60M,15,0,0,0,102,5.2,0,20.7
2021-08-24T15:00:00Z,2021-08-24T14:00:00Z,PT60M,14.3,0,0,0,98,5.1,0,21.2
2021-08-24T16:00:00Z,2021-08-24T15:00:00Z,PT60M,13.7,0,0,0,94,5,0,21.7
2021-08-24T17:00:00Z,2021-08-24T16:00:00Z,PT60M,13.1,0,0,0,90,5,0,21.8
2021-08-24T18:00:00Z,2021-08-24T17:00:00Z,PT60M,12.5,0,0,0,87,5,0,21.7
2021-08-24T19:00:00Z,2021-08-24T18:00:00Z,PT60M,11.8,0,0,0,86,5.1,0,21.6
2021-08-24T20:00:00Z,2021-08-24T19:00:00Z,PT60M,11.2,0,0,0,87,5.2,0,21.4
2021-08-24T21:00:00Z,2021-08-24T20:00:00Z,PT60M,10.7,0,0,0,87,5.1,0,21.1
2021-08-24T22:00:00Z,2021-08-24T21:00:00Z,PT60M,10.1,0,0,0,85,4.9,0,20.8
2021-08-24T23:00:00Z,2021-08-24T22:00:00Z,PT60M,10.2,12,192,32,82,4.9,0,20.5
2021-08-25T00:00:00Z,2021-08-24T23:00:00Z,PT60M,12,48,684,225,77,5.8,0,20.2
2021-08-25T01:00:00Z,2021-08-25T00:00:00Z,PT60M,15.3,58,868,454,71,6.9,0,19.9
2021-08-25T02:00:00Z,2021-08-25T01:00:00Z,PT60M,18.5,66,938,647,67,6.8,0,19.7
2021-08-25T03:00:00Z,2021-08-25T02:00:00Z,PT60M,21.1,71,974,787,61,6,0,19.4
2021-08-25T04:00:00Z,2021-08-25T03:00:00Z,PT60M,23.1,73,989,860,52,5.2,0,19.1
2021-08-25T05:00:00Z,2021-08-25T04:00:00Z,PT60M,24.5,73,989,861,42,4.4,0,19
2021-08-25T06:00:00Z,2021-08-25T05:00:00Z,PT60M,25.3,71,974,789,30,3.5,0,18.9
2021-08-25T07:00:00Z,2021-08-25T06:00:00Z,PT60M,25.6,66,941,651,21,2.8,0,18.9
2021-08-25T08:00:00Z,2021-08-25T07:00:00Z,PT60M,25.6,57,874,459,14,2.2,0,18.9
2021-08-25T09:00:00Z,2021-08-25T08:00:00Z,PT60M,25.1,42,727,234,13,1.9,0,19
2021-08-25T10:00:00Z,2021-08-25T09:00:00Z,PT60M,22.3,12,219,36,27,1.9,0,19.1
2021-08-25T11:00:00Z,2021-08-25T10:00:00Z,PT60M,19.9,0,0,0,42,2.3,0,19.5
2021-08-25T12:00:00Z,2021-08-25T11:00:00Z,PT60M,19.6,0,0,0,50,2.9,0,20.4
2021-08-25T13:00:00Z,2021-08-25T12:00:00Z,PT60M,19.1,0,0,0,49,3.4,0,21.3
2021-08-25T14:00:00Z,2021-08-25T13:00:00Z,PT60M,18.2,0,0,0,44,3.5,0,21.7
2021-08-25T15:00:00Z,2021-08-25T14:00:00Z,PT60M,17.3,0,0,0,41,3.6,0,21.8
2021-08-25T16:00:00Z,2021-08-25T15:00:00Z,PT60M,16.7,0,0,0,37,3.5,0,21.9
2021-08-25T17:00:00Z,2021-08-25T16:00:00Z,PT60M,15.9,0,0,0,29,3.3,0,21.8
2021-08-25T18:00:00Z,2021-08-25T17:00:00Z,PT60M,15.2,0,0,0,25,3.3,0,21.7
2021-08-25T19:00:00Z,2021-08-25T18:00:00Z,PT60M,14.8,0,0,0,26,3.7,0,21.6
2021-08-25T20:00:00Z,2021-08-25T19:00:00Z,PT60M,14.4,0,0,0,25,4.1,0,21.3
2021-08-25T21:00:00Z,2021-08-25T20:00:00Z,PT60M,13.8,0,0,0,17,3.9,0,20.9
2021-08-25T22:00:00Z,2021-08-25T21:00:00Z,PT60M,13.2,0,0,0,352,2.9,0,20.5
2021-08-25T23:00:00Z,2021-08-25T22:00:00Z,PT60M,13.7,13,187,34,340,2.8,0,20.1
2021-08-26T00:00:00Z,2021-08-25T23:00:00Z,PT60M,16.1,45,699,230,350,4,0,19.7
2021-08-26T01:00:00Z,2021-08-26T00:00:00Z,PT60M,19.3,58,866,457,340,5.2,0,19.3
2021-08-26T02:00:00Z,2021-08-26T01:00:00Z,PT60M,22.1,66,933,648,319,5.5,0,19.1
2021-08-26T03:00:00Z,2021-08-26T02:00:00Z,PT60M,24.2,72,963,783,295,4.9,0,19.1
2021-08-26T04:00:00Z,2021-08-26T03:00:00Z,PT60M,25.4,77,968,851,267,4.4,0,19.1
2021-08-26T05:00:00Z,2021-08-26T04:00:00Z,PT60M,26.1,186,754,790,256,4.9,0,19.1
2021-08-26T06:00:00Z,2021-08-26T05:00:00Z,PT60M,26.8,299,456,639,259,5.6,0,19.2
2021-08-26T07:00:00Z,2021-08-26T06:00:00Z,PT60M,26.8,330,161,430,259,6.5,0,19.2
2021-08-26T08:00:00Z,2021-08-26T07:00:00Z,PT60M,26.4,192,367,361,254,7.3,0,19.3
2021-08-26T09:00:00Z,2021-08-26T08:00:00Z,PT60M,25.8,86,416,203,249,7.8,0,19.5
2021-08-26T10:00:00Z,2021-08-26T09:00:00Z,PT60M,24.3,21,39,25,241,7.7,0,19.7
2021-08-26T11:00:00Z,2021-08-26T10:00:00Z,PT60M,22.4,0,0,0,233,7,0,20.3
2021-08-26T12:00:00Z,2021-08-26T11:00:00Z,PT60M,21.1,0,0,0,223,6.4,0,21.2
2021-08-26T13:00:00Z,2021-08-26T12:00:00Z,PT60M,20.2,0,0,0,215,6.5,0,22.1
2021-08-26T14:00:00Z,2021-08-26T13:00:00Z,PT60M,19.3,0,0,0,207,6.6,0,22.7
2021-08-26T15:00:00Z,2021-08-26T14:00:00Z,PT60M,18.4,0,0,0,197,6.4,0,22.9
2021-08-26T16:00:00Z,2021-08-26T15:00:00Z,PT60M,17.1,0,0,0,190,6.1,0,23
2021-08-26T17:00:00Z,2021-08-26T16:00:00Z,PT60M,15.8,0,0,0,186,5.8,0,23.1
2021-08-26T18:00:00Z,2021-08-26T17:00:00Z,PT60M,14.6,0,0,0,183,5.5,0,23.2
2021-08-26T19:00:00Z,2021-08-26T18:00:00Z,PT60M,13.6,0,0,0,181,5.1,0,23.3
2021-08-26T20:00:00Z,2021-08-26T19:00:00Z,PT60M,12.9,0,0,0,180,5,0,23.1
2021-08-26T21:00:00Z,2021-08-26T20:00:00Z,PT60M,12.2,0,0,0,177,5.1,0,22.6
2021-08-26T22:00:00Z,2021-08-26T21:00:00Z,PT60M,11.4,0,0,0,172,5.2,0,22.1
2021-08-26T23:00:00Z,2021-08-26T22:00:00Z,PT60M,11.1,14,180,35,168,5.4,0,21.7
2021-08-27T00:00:00Z,2021-08-26T23:00:00Z,PT60M,12.2,50,676,232,165,6.4,0,21.2
2021-08-27T01:00:00Z,2021-08-27T00:00:00Z,PT60M,14.1,66,849,460,164,7.2,0,20.8
2021-08-27T02:00:00Z,2021-08-27T01:00:00Z,PT60M,16.3,73,927,655,164,6.6,0,20.4
2021-08-27T03:00:00Z,2021-08-27T02:00:00Z,PT60M,18.2,76,969,796,165,5.3,0,20.1
2021-08-27T04:00:00Z,2021-08-27T03:00:00Z,PT60M,19.6,75,993,872,170,4.3,0,19.8
2021-08-27T05:00:00Z,2021-08-27T04:00:00Z,PT60M,20.8,75,996,874,181,3.7,0,19.7
2021-08-27T06:00:00Z,2021-08-27T05:00:00Z,PT60M,21.8,73,981,802,197,3.5,0,19.8
2021-08-27T07:00:00Z,2021-08-27T06:00:00Z,PT60M,22.5,69,946,662,208,3.7,0,19.9
2021-08-27T08:00:00Z,2021-08-27T07:00:00Z,PT60M,22.6,61,875,468,213,4.1,0,19.9
2021-08-27T09:00:00Z,2021-08-27T08:00:00Z,PT60M,21.9,46,719,239,211,4.4,0,20
2021-08-27T10:00:00Z,2021-08-27T09:00:00Z,PT60M,19.9,13,213,37,201,4.5,0,20
2021-08-27T11:00:00Z,2021-08-27T10:00:00Z,PT60M,17.9,0,0,0,186,4.6,0,20.4
2021-08-27T12:00:00Z,2021-08-27T11:00:00Z,PT60M,16.8,0,0,0,174,4.9,0,21.3
2021-08-27T13:00:00Z,2021-08-27T12:00:00Z,PT60M,15.7,0,0,0,164,5.1,0,22.1
2021-08-27T14:00:00Z,2021-08-27T13:00:00Z,PT60M,14.6,0,0,0,161,5.3,0,22.5
2021-08-27T15:00:00Z,2021-08-27T14:00:00Z,PT60M,13.7,0,0,0,159,5.3,0,22.6
2021-08-27T16:00:00Z,2021-08-27T15:00:00Z,PT60M,12.8,0,0,0,157,5.2,0,22.7
2021-08-27T17:00:00Z,2021-08-27T16:00:00Z,PT60M,11.9,0,0,0,154,4.8,0,22.5
2021-08-27T18:00:00Z,2021-08-27T17:00:00Z,PT60M,11.1,0,0,0,153,4.6,0,22
2021-08-27T19:00:00Z,2021-08-27T18:00:00Z,PT60M,10.3,0,0,0,151,4.5,0,21.5
2021-08-27T20:00:00Z,2021-08-27T19:00:00Z,PT60M,9.7,0,0,0,150,4.4,0,21.3
2021-08-27T21:00:00Z,2021-08-27T20:00:00Z,PT60M,9.1,0,0,0,149,4.3,0,21.2
2021-08-27T22:00:00Z,2021-08-27T21:00:00Z,PT60M,8.5,0,0,0,147,4.2,0,21.2
2021-08-27T23:00:00Z,2021-08-27T22:00:00Z,PT60M,8.7,13,231,40,144,4.1,0,21.3
2021-08-28T00:00:00Z,2021-08-27T23:00:00Z,PT60M,10.7,51,715,244,138,5,0,21.4
2021-08-28T01:00:00Z,2021-08-28T00:00:00Z,PT60M,13.6,59,900,481,131,6,0,21.5
2021-08-28T02:00:00Z,2021-08-28T01:00:00Z,PT60M,16.1,67,969,679,127,5.7,0,21.5
2021-08-28T03:00:00Z,2021-08-28T02:00:00Z,PT60M,18.1,71,1004,821,125,4.9,0,21.2
