Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433,Longitude:137.615433
Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673,Latitude:-32.955673
Temperature,Speed,Direction,Pressure,Temperature,Speed,Direction,Pressure
C,m/s,degrees,atm,C,m/s,degrees,atm
16.0,3.778,154.2,0.9925487293362941,16.0,2.714021149663022,154.2,0.9925487293362941
14.9,4.226,152.2,0.9932395756229953,14.9,3.0358531970555673,152.2,0.9932395756229953
13.7,4.817,147.1,0.9938317295830249,13.7,3.460412884575643,147.1,0.9938317295830249
13.2,4.994,125.5,0.9940291142363682,13.2,3.58756527829993,125.5,0.9940291142363682
13.2,7.224,123.0,0.9939304219096965,13.2,5.189541764204784,123.0,0.9939304219096965
13.1,6.808,126.6,0.9938317295830249,13.1,4.890697720197421,126.6,0.9938317295830249
13.0,4.778,102.6,0.9937330372563533,13.0,3.432396255449952,102.6,0.9937330372563533
12.8,4.506,59.4,0.9937330372563533,12.8,3.236998226675908,59.4,0.9937330372563533
12.6,5.494,39.6,0.9937330372563533,12.6,3.946752831193395,39.6,0.9937330372563533
12.4,5.841,27.1,0.9939304219096965,12.4,4.19602899290146,27.1,0.9939304219096965
12.4,6.55,30.8,0.9942264988897113,12.4,4.705356942904393,30.8,0.9942264988897113
12.3,7.479,34.7,0.9945225758697261,12.3,5.372727416180452,34.7,0.9945225758697261
12.9,6.534,34.0,0.9947199605230693,12.9,4.693862941211802,34.0,0.9947199605230693
14.3,5.82,30.9,0.9948186528497409,14.3,4.180943115679935,30.9,0.9948186528497409
15.6,5.465,24.3,0.9949173451764125,15.6,3.925919953125574,24.3,0.9949173451764125
16.6,4.629,22.9,0.9948186528497409,16.6,3.3253583646877,22.9,0.9948186528497409
17.2,4.463,22.6,0.994325191216383,17.2,3.20610809712707,22.6,0.994325191216383
17.9,4.191,12.6,0.9938317295830249,17.9,3.0107100683530246,12.6,0.9938317295830249
18.5,3.289,26.8,0.9934369602763385,18.5,2.3627357229332135,26.8,0.9934369602763385
19.1,3.072,68.6,0.9930421909696522,19.1,2.20684832497745,68.6,0.9930421909696522
19.6,4.006,94.1,0.9925487293362941,19.6,2.877810673782443,94.1,0.9925487293362941
19.6,4.607,107.3,0.9924500370096225,19.6,3.309554112360388,107.3,0.9924500370096225
19.0,5.149,120.5,0.9926474216629657,19.0,3.6989134196969036,120.5,0.9926474216629657
18.4,4.923,123.4,0.9928448063163089,18.4,3.5365606457890575,123.4,0.9928448063163089
17.3,5.401,117.0,0.9932395756229953,17.3,3.8799439463552106,117.0,0.9932395756229953
15.7,5.112,117.2,0.9936343449296817,15.7,3.6723335407827875,117.2,0.9936343449296817
14.2,5.44,114.7,0.9941278065630397,14.2,3.907960575480901,114.7,0.9941278065630397
13.4,6.306,109.4,0.9942264988897113,13.4,4.530073417092382,109.4,0.9942264988897113
13.4,6.805,107.2,0.9940291142363682,13.4,4.88854259488006,107.2,0.9940291142363682
13.4,6.689,100.7,0.9937330372563533,13.4,4.805211082608777,100.7,0.9937330372563533
13.1,4.281,74.3,0.9934369602763385,13.1,3.0753638278738484,74.3,0.9934369602763385
12.7,3.63,47.2,0.9931408832963237,12.7,2.607701634006557,47.2,0.9931408832963237
12.2,4.56,32.6,0.9928448063163089,12.2,3.275790482388402,32.6,0.9928448063163089
12.0,4.626,31.0,0.9928448063163089,12.0,3.3232032393703395,31.0,0.9928448063163089
11.9,4.001,22.8,0.9930421909696522,11.9,2.874218798253508,22.8,0.9930421909696522
11.8,4.625,25.2,0.993338267949667,11.8,3.3224848642645526,25.2,0.993338267949667
13.0,5.403,26.6,0.9934369602763385,13.0,3.8813806965667843,26.6,0.9934369602763385
15.4,5.599,28.6,0.9932395756229953,15.4,4.022182217301022,28.6,0.9932395756229953
17.8,5.335,22.6,0.9931408832963237,17.8,3.8325311893732725,22.6,0.9931408832963237
19.7,3.674,22.1,0.9927461139896373,19.7,2.6393101386611817,22.1,0.9927461139896373
21.1,4.343,18.3,0.9921539600296077,21.1,3.119903084432638,18.3,0.9921539600296077
22.4,3.881,7.5,0.9914631137429065,22.4,2.7880137855590763,7.5,0.9914631137429065
23.6,3.967,24.8,0.9908709597828769,23.6,2.8497940446567527,24.8,0.9908709597828769
24.7,3.414,20.2,0.9902788058228472,24.7,2.45253261115658,20.2,0.9902788058228472
25.8,2.859,51.4,0.9896866518628176,25.8,2.0538344274448335,51.4,0.9896866518628176
25.6,6.08,100.7,0.9892918825561312,25.6,4.367720643184536,100.7,0.9892918825561312
24.2,7.202,102.8,0.9892918825561312,24.2,5.173737511877472,102.8,0.9892918825561312
22.8,7.868,98.6,0.9891931902294596,22.8,5.652175332331567,98.6,0.9891931902294596
21.3,7.258,94.7,0.9893905748828029,21.3,5.21396651780154,94.7,0.9893905748828029
19.8,7.977,97.8,0.9895879595361461,19.8,5.730478218862343,97.8,0.9895879595361461
18.3,8.518,97.5,0.9898840365161609,18.3,6.119119151093073,97.5,0.9898840365161609
17.4,9.561,92.9,0.9897853441894893,17.4,6.868384386428841,92.9,0.9897853441894893
17.1,10.937,87.0,0.9893905748828029,17.1,7.8568685319916565,87.0,0.9893905748828029
16.8,7.049,61.8,0.9889958055761164,16.8,5.063826120692071,61.8,0.9889958055761164
16.6,7.741,28.9,0.9886010362694301,16.6,5.560941693896627,28.9,0.9886010362694301
16.7,11.156,9.3,0.9882062669627436,16.7,8.014192680158994,9.3,0.9882062669627436
16.7,13.288,7.6,0.9878114976560572,16.7,9.54576840569673,7.6,0.9878114976560572
17.0,13.357,6.5,0.9878114976560572,17.0,9.595336287996028,6.5,0.9878114976560572
17.3,13.897,6.4,0.9881075746360721,17.3,9.98325884512097,6.4,0.9881075746360721
17.7,14.776,6.8,0.9885023439427585,17.7,10.614710563107682,6.8,0.9885023439427585
19.1,15.319,6.6,0.9886997285961016,19.1,11.004788245549985,6.6,0.9886997285961016
21.5,15.23,6.0,0.9887984209227733,21.5,10.94085286113495,6.0,0.9887984209227733
23.8,14.451,4.8,0.9888971132494448,23.8,10.38123865372693,4.8,0.9888971132494448
25.3,12.08,4.9,0.9885023439427585,25.3,8.677971277906117,4.9,0.9885023439427585
26.1,13.458,1.9,0.9878114976560572,26.1,9.667892173680508,1.9,0.9878114976560572
26.8,14.333,346.8,0.9870219590426844,26.8,10.296470391244073,346.8,0.9870219590426844
27.3,13.373,338.7,0.9863311127559832,27.3,9.606830289688618,338.7,0.9863311127559832
27.5,11.748,337.8,0.985640266469282,27.5,8.439470742784856,337.8,0.985640266469282
27.7,11.216,333.6,0.9848507278559092,27.7,8.05729518650621,333.6,0.9848507278559092
27.4,12.522,327.5,0.984653343202566,27.4,8.99549307466394,327.5,0.984653343202566
26.6,13.424,330.8,0.9848507278559092,26.6,9.643467420083752,330.8,0.9848507278559092
25.8,12.101,336.8,0.9851468048359241,25.8,8.693057155127644,336.8,0.9851468048359241
25.2,16.302,346.0,0.9854428818159389,25.2,11.710950974538537,346.0,0.9854428818159389
24.7,19.495,281.3,0.9857389587959535,24.7,14.004722687316205,281.3,0.9857389587959535
24.2,15.432,253.5,0.9861337281026401,24.2,11.085964632503908,253.5,0.9861337281026401
23.7,6.407,239.9,0.9860350357759684,23.7,4.6026293027768626,239.9,0.9860350357759684
23.3,5.761,226.1,0.9855415741426105,23.3,4.138558984438505,226.1,0.9855415741426105
22.9,7.242,244.0,0.9850481125092524,22.9,5.202472516108949,244.0,0.9850481125092524
22.6,8.376,234.8,0.984653343202566,22.6,6.017109886071327,234.8,0.984653343202566
22.4,4.915,240.8,0.9843572662225512,22.4,3.5308136449427625,240.8,0.9843572662225512
22.2,7.814,251.8,0.9840611892425364,22.2,5.613383076619073,251.8,0.9840611892425364
21.9,9.449,252.9,0.9841598815692081,21.9,6.787926374580704,252.9,0.9841598815692081
21.5,9.377,259.3,0.9847520355292375,21.5,6.7362033669640455,259.3,0.9847520355292375
21.2,8.68,269.5,0.9853441894892672,21.2,6.235495918230554,269.5,0.9853441894892672
21.5,8.939,276.3,0.9860350357759684,21.5,6.42155507062937,276.3,0.9860350357759684
22.5,8.979,262.2,0.9867258820626695,22.5,6.450290074860846,262.2,0.9867258820626695
23.5,8.128,264.9,0.9875154206760425,23.5,5.838952859836169,264.9,0.9875154206760425
24.1,7.334,277.0,0.9878114976560572,24.1,5.268563025841346,277.0,0.9878114976560572
24.3,8.219,279.4,0.9876141130027141,24.3,5.90432499446278,279.4,0.9876141130027141
24.5,10.058,276.7,0.9875154206760425,24.5,7.225416814004944,276.7,0.9875154206760425
24.5,11.475,278.9,0.9873180360226992,24.5,8.243354338905025,278.9,0.9873180360226992
24.4,12.861,274.6,0.9871206513693561,24.4,9.239022235525711,274.6,0.9871206513693561
24.4,13.349,265.1,0.9870219590426844,24.4,9.589589287149732,265.1,0.9870219590426844
23.7,11.323,260.1,0.9872193436960276,23.7,8.134161322825411,260.1,0.9872193436960276
22.4,12.511,256.9,0.9877128053293855,22.4,8.987590948500284,256.9,0.9877128053293855
21.0,13.103,255.8,0.9882062669627436,21.0,9.412869011126148,255.8,0.9882062669627436
19.6,13.101,252.1,0.9889958055761164,19.6,9.411432260914573,252.1,0.9889958055761164
18.0,12.364,245.7,0.9901801134961756,18.0,8.881989807949607,245.7,0.9901801134961756
16.4,11.619,248.1,0.9912657290895632,16.4,8.346800354138344,248.1,0.9912657290895632
15.3,11.193,253.6,0.9917591907229213,15.3,8.04077255907311,253.6,0.9917591907229213
14.7,10.627,258.1,0.9916604983962497,14.7,7.634172249197709,258.1,0.9916604983962497
14.1,10.745,264.7,0.9915618060695781,14.1,7.718940511680565,264.7,0.9915618060695781
13.8,10.272,271.8,0.9914631137429065,13.8,7.3791490866433485,271.8,0.9914631137429065
13.6,11.26,260.2,0.9914631137429065,13.6,8.088903691160834,260.2,0.9914631137429065
13.5,12.067,260.0,0.9913644214162349,13.5,8.668632401530887,260.0,0.9913644214162349
13.4,11.451,255.2,0.9916604983962497,13.4,8.22611333636614,255.2,0.9916604983962497
13.5,9.649,249.6,0.9923513446829509,13.5,6.931601395738089,249.6,0.9923513446829509
13.6,10.377,248.6,0.9929434986429805,13.6,7.454578472750976,248.6,0.9929434986429805
14.3,10.902,248.3,0.9935356526030101,14.3,7.831725403289114,248.3,0.9935356526030101
15.5,9.057,238.8,0.9939304219096965,15.5,6.506323333112228,238.8,0.9939304219096965
16.8,8.917,230.9,0.994325191216383,16.8,6.4057508183020575,230.9,0.994325191216383
17.8,8.117,221.9,0.994325191216383,17.8,5.831050733672514,221.9,0.994325191216383
18.5,7.021,214.8,0.9940291142363682,18.5,5.043711617730037,214.8,0.9940291142363682
19.2,5.531,214.6,0.9937330372563533,19.2,3.973332710107511,214.6,0.9937330372563533
19.8,4.621,182.2,0.993338267949667,19.8,3.319611363841405,182.2,0.993338267949667
20.4,5.12,157.3,0.9928448063163089,20.4,3.6780805416290834,157.3,0.9928448063163089
20.9,6.412,153.9,0.9923513446829509,20.9,4.6062211783057965,153.9,0.9923513446829509
20.9,7.163,147.7,0.9922526523562792,20.9,5.145720882751782,147.7,0.9922526523562792
20.4,7.668,149.5,0.9924500370096225,20.4,5.508500311174181,149.5,0.9924500370096225
19.9,7.874,155.7,0.9926474216629657,19.9,5.656485582966289,155.7,0.9926474216629657
18.9,7.462,163.5,0.9930421909696522,18.9,5.360515039382073,163.5,0.9930421909696522
17.4,5.802,157.7,0.9935356526030101,17.4,4.168012363775769,157.7,0.9935356526030101
15.9,4.9,158.2,0.9941278065630397,15.9,3.5200380183559585,158.2,0.9941278065630397
15.2,4.148,154.1,0.9942264988897113,15.2,2.979819938804187,154.1,0.9942264988897113
15.1,3.616,161.2,0.9940291142363682,15.1,2.59764438252554,161.2,0.9940291142363682
15.0,3.659,176.0,0.9937330372563533,15.0,2.6285345120743777,176.0,0.9937330372563533
14.8,4.824,183.2,0.9935356526030101,14.8,3.4654415103161513,183.2,0.9935356526030101
14.5,6.865,203.2,0.9932395756229953,14.5,4.931645101227277,203.2,0.9932395756229953
14.2,5.75,198.2,0.9930421909696522,14.2,4.130656858274849,198.2,0.9930421909696522
14.0,4.747,199.4,0.9931408832963237,14.0,3.4101266271705577,199.4,0.9931408832963237
13.9,4.241,203.3,0.9935356526030101,13.9,3.0466288236423713,203.3,0.9935356526030101
13.8,4.047,207.3,0.9939304219096965,13.8,2.907264053119707,207.3,0.9939304219096965
14.7,3.946,205.2,0.9940291142363682,14.7,2.834708167435227,205.2,0.9940291142363682
16.6,3.299,199.8,0.9939304219096965,16.6,2.369919473991083,199.8,0.9939304219096965
18.6,2.162,183.7,0.9938317295830249,18.6,1.5531269787113433,183.7,0.9938317295830249
19.9,2.235,177.5,0.9934369602763385,19.9,1.605568361433789,177.5,0.9934369602763385
20.7,2.105,177.8,0.9927461139896373,20.7,1.5121795976814882,177.8,0.9927461139896373
21.5,2.615,160.8,0.9919565753762645,21.5,1.8785509016328228,160.8,0.9919565753762645
22.4,3.765,152.9,0.9912657290895632,22.4,2.7046822732877924,152.9,0.9912657290895632
23.3,4.294,155.4,0.9906735751295336,23.3,3.084702704249078,155.4,0.9906735751295336
24.2,4.959,160.3,0.9899827288428324,24.2,3.5624221495973867,160.3,0.9899827288428324
24.3,5.236,160.7,0.9895879595361461,24.3,3.761412053900367,160.7,0.9895879595361461
23.4,5.745,160.9,0.9894892672094745,23.4,4.127064982745915,160.9,0.9894892672094745
22.6,5.738,157.5,0.9893905748828029,22.6,4.122036357005406,157.5,0.9893905748828029
21.6,6.547,154.0,0.9894892672094745,21.6,4.703201817587032,154.0,0.9894892672094745
20.2,7.283,161.4,0.9896866518628176,20.2,5.231925895446214,161.4,0.9896866518628176
18.9,7.809,171.4,0.9899827288428324,18.9,5.609791201090139,171.4,0.9899827288428324
18.0,8.794,174.4,0.9899827288428324,18.0,6.317390680290265,174.4,0.9899827288428324
17.6,9.419,171.4,0.9896866518628176,17.6,6.766375121407096,171.4,0.9896866518628176
17.1,8.655,165.5,0.9893905748828029,17.1,6.217536540585881,165.5,0.9893905748828029
16.7,7.738,155.4,0.9890944979027881,16.7,5.558786568579267,155.4,0.9890944979027881
16.1,6.714,144.4,0.9889958055761164,16.1,4.82317046025345,144.4,0.9889958055761164
15.6,6.913,142.5,0.9887984209227733,15.6,4.966127106305049,142.5,0.9887984209227733
15.3,6.518,144.8,0.9889958055761164,15.3,4.682368939519211,144.8,0.9889958055761164
15.4,6.104,139.5,0.9893905748828029,15.4,4.384961645723422,139.5,0.9893905748828029
15.4,5.229,135.4,0.9898840365161609,15.4,3.7563834281598587,135.4,0.9898840365161609
16.7,4.155,129.7,0.9901801134961756,16.7,2.9848485645446954,129.7,0.9901801134961756
19.3,2.823,117.1,0.9901801134961756,19.3,2.0279729236365043,117.1,0.9901801134961756
21.8,1.557,102.1,0.9902788058228472,21.8,1.1185100397102503,102.1,0.9902788058228472
23.9,0.356,132.9,0.9900814211695042,23.9,0.2557415376601472,132.9,0.9900814211695042
25.4,0.886,28.8,0.9896866518628176,25.4,0.6364803437272202,28.8,0.9896866518628176
27.0,1.219,15.0,0.9892918825561312,27.0,0.8756992539542681,15.0,0.9892918825561312
27.6,0.836,25.7,0.9887984209227733,27.6,0.6005615884378737,25.7,0.9887984209227733
27.4,1.248,63.8,0.9883049592894152,27.4,0.8965321320220889,63.8,0.9883049592894152
27.1,1.902,89.0,0.9877128053293855,27.1,1.3663494512067413,89.0,0.9877128053293855
26.5,3.029,104.8,0.9875154206760425,26.5,2.175958195428612,104.8,0.9875154206760425
25.4,3.778,111.3,0.9877128053293855,25.4,2.714021149663022,111.3,0.9877128053293855
24.4,4.082,114.8,0.9878114976560572,24.4,2.9324071818222492,114.8,0.9878114976560572
23.2,4.73,103.7,0.9881075746360721,23.2,3.3979142503721804,103.7,0.9881075746360721
21.8,5.194,88.6,0.9885023439427585,21.8,3.731240299457316,88.6,0.9885023439427585
20.4,5.589,78.6,0.9888971132494448,20.4,4.014998466243154,78.6,0.9888971132494448
19.5,5.621,73.7,0.9889958055761164,19.5,4.037986469628335,73.7,0.9889958055761164
19.0,5.385,73.0,0.9887984209227733,19.0,3.8684499446626193,73.0,0.9887984209227733
18.6,4.649,66.7,0.9886010362694301,18.6,3.3397258668034384,66.7,0.9886010362694301
18.1,3.859,54.9,0.9884036516160869,18.1,2.772209533231764,54.9,0.9884036516160869
17.4,3.307,31.4,0.9881075746360721,17.4,2.375666474837378,31.4,0.9881075746360721
16.8,5.514,12.8,0.9878114976560572,16.8,3.961120333309134,12.8,0.9878114976560572
16.4,7.632,10.8,0.9878114976560572,16.4,5.482638807365852,10.8,0.9878114976560572
16.3,9.782,1.3,0.9880088823094004,16.3,7.0271452848077525,1.3,0.9880088823094004
16.3,11.55,3.4,0.9882062669627436,16.3,8.297232471839045,3.4,0.9882062669627436
17.5,11.674,2.3,0.9883049592894152,17.5,8.386310984956623,2.3,0.9883049592894152
19.9,10.915,357.2,0.9882062669627436,19.9,7.841064279664343,357.2,0.9882062669627436
22.3,7.966,351.2,0.9881075746360721,22.3,5.722576092698686,351.2,0.9881075746360721
24.1,8.581,350.1,0.9879101899827288,24.1,6.164376782757648,350.1,0.9879101899827288
25.3,8.421,339.8,0.9876141130027141,25.3,6.049436765831739,339.8,0.9876141130027141
26.5,6.926,339.4,0.9872193436960276,26.5,4.975465982680279,339.4,0.9872193436960276
27.1,5.805,336.1,0.9867258820626695,27.1,4.17016748909313,336.1,0.9867258820626695
27.1,4.589,327.9,0.9862324204293116,27.1,3.2966233604562234,327.9,0.9862324204293116
27.1,3.715,324.1,0.985640266469282,27.1,2.6687635179984457,324.1,0.985640266469282
26.5,2.361,344.1,0.9855415741426105,26.5,1.6960836247629427,344.1,0.9855415741426105
25.6,2.086,357.8,0.9857389587959535,25.6,1.4985304706715366,357.8,0.9857389587959535
24.7,2.412,7.0,0.9859363434492968,24.7,1.7327207551580757,7.0,0.9859363434492968
23.3,4.973,56.9,0.9864298050826549,23.3,3.572479401078404,56.9,0.9864298050826549
21.7,6.986,49.8,0.9871206513693561,21.7,5.018568489027495,49.8,0.9871206513693561
20.0,7.479,48.5,0.9878114976560572,20.0,5.372727416180452,48.5,0.9878114976560572
18.9,7.437,33.5,0.9880088823094004,18.9,5.3425556617374,33.5,0.9880088823094004
18.3,8.147,10.4,0.9877128053293855,18.3,5.852601986846121,10.4,0.9877128053293855
17.8,8.332,1.0,0.9874167283493709,17.8,5.985501381416703,1.0,0.9874167283493709
17.2,8.114,355.7,0.9872193436960276,17.2,5.828895608355153,355.7,0.9872193436960276
16.7,9.014,3.4,0.9870219590426844,16.7,6.475433203563389,3.4,0.9870219590426844
16.2,11.549,8.7,0.9868245743893412,16.2,8.296514096733256,8.7,0.9868245743893412
15.9,11.588,1.8,0.9869232667160128,15.9,8.324530725858947,1.8,0.9869232667160128
15.8,11.202,2.6,0.9872193436960276,15.8,8.047237935025194,2.6,0.9872193436960276
15.8,11.836,3.9,0.9875154206760425,15.8,8.502687752094106,3.9,0.9875154206760425
16.8,15.589,4.6,0.9878114976560572,16.8,11.198749524112456,4.6,0.9878114976560572
18.9,13.921,2.4,0.9879101899827288,18.9,10.000499847659855,2.4,0.9879101899827288
20.9,11.234,359.5,0.9880088823094004,20.9,8.070225938410374,359.5,0.9880088823094004
22.2,9.797,356.3,0.9877128053293855,22.2,7.037920911394556,356.3,0.9877128053293855
22.8,9.497,357.5,0.9872193436960276,22.8,6.8224083796584765,357.5,0.9872193436960276
23.3,8.717,357.1,0.9866271897359981,23.3,6.262075797144671,357.1,0.9866271897359981
23.8,7.191,356.5,0.9860350357759684,23.8,5.165835385713816,356.5,0.9860350357759684
24.3,6.494,2.3,0.9853441894892672,24.3,4.665127936980325,2.3,0.9853441894892672
24.7,5.577,7.7,0.984653343202566,24.7,4.00637796497371,7.7,0.984653343202566
24.7,5.106,3.6,0.9844559585492227,24.7,3.6680232901480654,3.6,0.9844559585492227
24.1,4.905,9.4,0.9845546508758944,24.1,3.5236298938848933,9.4,0.9845546508758944
23.6,5.462,18.1,0.984653343202566,23.6,3.923764827808213,18.1,0.984653343202566
22.6,6.752,17.0,0.9848507278559092,22.6,4.850468714273353,17.0,0.9848507278559092
21.0,7.595,14.2,0.9851468048359241,21.0,5.456058928451735,14.2,0.9851468048359241
19.5,8.638,9.8,0.9854428818159389,19.5,6.205324163787504,9.8,0.9854428818159389
18.6,10.411,3.7,0.9853441894892672,18.6,7.47900322634773,3.7,0.9853441894892672
18.4,18.057,14.1,0.9850481125092524,18.4,12.9716992851946,14.1,0.9850481125092524
18.2,19.997,9.5,0.9848507278559092,18.2,14.365346990421244,9.5,0.9848507278559092
17.9,19.978,6.4,0.9844559585492227,17.9,14.351697863411294,6.4,0.9844559585492227
17.5,19.489,2.8,0.9841598815692081,17.5,14.000412436681483,2.8,0.9841598815692081
17.1,18.937,2.0,0.9838638045891932,17.1,13.603869378287099,2.0,0.9838638045891932
16.9,18.331,1.3,0.9838638045891932,16.9,13.168534064180218,1.3,0.9838638045891932
16.9,17.845,0.1,0.9841598815692081,16.9,12.81940376276777,0.1,0.9841598815692081
16.8,17.976,1.1,0.9844559585492227,16.8,12.913510901625857,1.1,0.9844559585492227
18.0,16.534,359.8,0.9844559585492227,18.0,11.877613999081104,359.8,0.9844559585492227
20.4,14.385,359.9,0.9843572662225512,20.4,10.333825896744992,359.9,0.9843572662225512
22.8,13.271,358.9,0.9841598815692081,22.8,9.533556028898353,358.9,0.9841598815692081
24.6,14.333,1.1,0.98366641993585,24.6,10.296470391244073,1.1,0.98366641993585
25.7,14.357,4.0,0.9829755736491488,25.7,10.313711393782958,4.0,0.9829755736491488
26.8,13.633,3.1,0.9822847273624475,26.8,9.79360781719322,3.1,0.9822847273624475
27.2,12.586,1.1,0.9815938810757464,27.2,9.041469081434304,1.1,0.9815938810757464
27.0,11.829,359.5,0.9808043424623735,27.0,8.497659126353598,359.5,0.9808043424623735
26.8,11.411,0.0,0.9801134961756723,26.8,8.19737833213466,0.0,0.9801134961756723
26.4,10.933,356.6,0.9796200345423144,26.4,7.853995031568509,356.6,0.9796200345423144
25.9,11.099,357.6,0.9795213422156427,25.9,7.97324529912914,357.6,0.9795213422156427
25.5,11.383,358.5,0.9793239575622995,25.5,8.177263829172626,358.5,0.9793239575622995
24.4,13.08,1.8,0.979718726868986,24.4,9.396346383693048,1.8,0.979718726868986
22.8,15.074,355.7,0.9804095731556871,22.8,10.828786344632187,355.7,0.9804095731556871
